"Palay and Corn: Volume of Production by Ecosystem/Croptype, by Quarter, by Semester, by Region and by Province, 1987-2019 by Ecosystem/Croptype, Geolocation, Year and Period"

"Ecosystem/Croptype","Geolocation","1987 Quarter 1","1987 Quarter 2","1987 Semester 1","1987 Quarter 3","1987 Quarter 4","1987 Semester 2","1987 Annual","1988 Quarter 1","1988 Quarter 2","1988 Semester 1","1988 Quarter 3","1988 Quarter 4","1988 Semester 2","1988 Annual","1989 Quarter 1","1989 Quarter 2","1989 Semester 1","1989 Quarter 3","1989 Quarter 4","1989 Semester 2","1989 Annual","1990 Quarter 1","1990 Quarter 2","1990 Semester 1","1990 Quarter 3","1990 Quarter 4","1990 Semester 2","1990 Annual","1991 Quarter 1","1991 Quarter 2","1991 Semester 1","1991 Quarter 3","1991 Quarter 4","1991 Semester 2","1991 Annual","1992 Quarter 1","1992 Quarter 2","1992 Semester 1","1992 Quarter 3","1992 Quarter 4","1992 Semester 2","1992 Annual","1993 Quarter 1","1993 Quarter 2","1993 Semester 1","1993 Quarter 3","1993 Quarter 4","1993 Semester 2","1993 Annual","1994 Quarter 1","1994 Quarter 2","1994 Semester 1","1994 Quarter 3","1994 Quarter 4","1994 Semester 2","1994 Annual","1995 Quarter 1","1995 Quarter 2","1995 Semester 1","1995 Quarter 3","1995 Quarter 4","1995 Semester 2","1995 Annual","1996 Quarter 1","1996 Quarter 2","1996 Semester 1","1996 Quarter 3","1996 Quarter 4","1996 Semester 2","1996 Annual","1997 Quarter 1","1997 Quarter 2","1997 Semester 1","1997 Quarter 3","1997 Quarter 4","1997 Semester 2","1997 Annual","1998 Quarter 1","1998 Quarter 2","1998 Semester 1","1998 Quarter 3","1998 Quarter 4","1998 Semester 2","1998 Annual","1999 Quarter 1","1999 Quarter 2","1999 Semester 1","1999 Quarter 3","1999 Quarter 4","1999 Semester 2","1999 Annual","2000 Quarter 1","2000 Quarter 2","2000 Semester 1","2000 Quarter 3","2000 Quarter 4","2000 Semester 2","2000 Annual","2001 Quarter 1","2001 Quarter 2","2001 Semester 1","2001 Quarter 3","2001 Quarter 4","2001 Semester 2","2001 Annual","2002 Quarter 1","2002 Quarter 2","2002 Semester 1","2002 Quarter 3","2002 Quarter 4","2002 Semester 2","2002 Annual","2003 Quarter 1","2003 Quarter 2","2003 Semester 1","2003 Quarter 3","2003 Quarter 4","2003 Semester 2","2003 Annual","2004 Quarter 1","2004 Quarter 2","2004 Semester 1","2004 Quarter 3","2004 Quarter 4","2004 Semester 2","2004 Annual","2005 Quarter 1","2005 Quarter 2","2005 Semester 1","2005 Quarter 3","2005 Quarter 4","2005 Semester 2","2005 Annual","2006 Quarter 1","2006 Quarter 2","2006 Semester 1","2006 Quarter 3","2006 Quarter 4","2006 Semester 2","2006 Annual","2007 Quarter 1","2007 Quarter 2","2007 Semester 1","2007 Quarter 3","2007 Quarter 4","2007 Semester 2","2007 Annual","2008 Quarter 1","2008 Quarter 2","2008 Semester 1","2008 Quarter 3","2008 Quarter 4","2008 Semester 2","2008 Annual","2009 Quarter 1","2009 Quarter 2","2009 Semester 1","2009 Quarter 3","2009 Quarter 4","2009 Semester 2","2009 Annual","2010 Quarter 1","2010 Quarter 2","2010 Semester 1","2010 Quarter 3","2010 Quarter 4","2010 Semester 2","2010 Annual","2011 Quarter 1","2011 Quarter 2","2011 Semester 1","2011 Quarter 3","2011 Quarter 4","2011 Semester 2","2011 Annual","2012 Quarter 1","2012 Quarter 2","2012 Semester 1","2012 Quarter 3","2012 Quarter 4","2012 Semester 2","2012 Annual","2013 Quarter 1","2013 Quarter 2","2013 Semester 1","2013 Quarter 3","2013 Quarter 4","2013 Semester 2","2013 Annual","2014 Quarter 1","2014 Quarter 2","2014 Semester 1","2014 Quarter 3","2014 Quarter 4","2014 Semester 2","2014 Annual","2015 Quarter 1","2015 Quarter 2","2015 Semester 1","2015 Quarter 3","2015 Quarter 4","2015 Semester 2","2015 Annual","2016 Quarter 1","2016 Quarter 2","2016 Semester 1","2016 Quarter 3","2016 Quarter 4","2016 Semester 2","2016 Annual","2017 Quarter 1","2017 Quarter 2","2017 Semester 1","2017 Quarter 3","2017 Quarter 4","2017 Semester 2","2017 Annual","2018 Quarter 1","2018 Quarter 2","2018 Semester 1","2018 Quarter 3","2018 Quarter 4","2018 Semester 2","2018 Annual","2019 Quarter 1","2019 Quarter 2","2019 Semester 1","2019 Quarter 3","2019 Quarter 4","2019 Semester 2","2019 Annual"
"Rainfed Palay","..REGION IV-A (CALABARZON)",25139.00,11876.00,37015.00,4556.00,56172.00,60728.00,97743.00,43359.00,19118.00,62477.00,10217.00,55441.00,65658.00,128135.00,51065.00,19386.00,70451.00,12227.00,61689.00,73916.00,144367.00,26405.00,8459.00,34864.00,16388.00,57440.00,73828.00,108692.00,26632.00,11527.00,38159.00,8671.00,54974.00,63645.00,101804.00,29343.00,8710.00,38053.00,4902.00,66220.00,71122.00,109175.00,31214.00,5351.00,36565.00,2549.00,54696.00,57245.00,93810.00,17578.00,6720.00,24298.00,11030.00,51321.00,62351.00,86649.00,14985.00,9107.00,24092.00,8328.00,47438.00,55766.00,79858.00,15886.00,11263.00,27149.00,9117.00,53539.00,62656.00,89805.00,13693.00,16536.00,30229.00,8638.00,38781.00,47419.00,77648.00,8034.00,7174.00,15208.00,7639.00,29162.00,36801.00,52009.00,12805.00,10263.00,23068.00,11661.00,42160.00,53821.00,76889.00,15595.00,5746.00,21341.00,10544.00,17874.00,28418.00,49759.00,16071.00,9538.00,25609.00,12447.00,32679.00,45126.00,70735.00,15571.00,10335.00,25906.00,5846.00,45227.00,51073.00,76979.00,14889.00,7924.00,22813.00,5863.00,45406.00,51269.00,74082.00,15114.00,7120.00,22234.00,6240.00,44919.00,51159.00,73393.00,17750.00,7721.00,25471.00,5107.00,42688.00,47795.00,73266.00,16016.00,5504.00,21520.00,4268.00,31090.00,35358.00,56878.00,15656.00,6867.00,22523.00,1143.00,53017.00,54160.00,76683.00,22806.00,7664.00,30470.00,11085.00,45694.00,56779.00,87249.00,25686.00,8399.00,34085.00,16195.00,31502.00,47697.00,81782.00,19205.00,2936.00,22141.00,698.00,46755.00,47453.00,69594.00,17303.00,17609.00,34912.00,16769.00,27033.00,43802.00,78714.00,24902.00,17295.00,42197.00,9323.00,28346.00,37669.00,79866.00,25080.00,11720.00,36800.00,11438.00,42169.00,53607.00,90407.00,12840.00,8473.00,21313.00,6037.00,45436.00,51473.00,72786.00,19097.00,14966.00,34063.00,4743.00,31245.00,35988.00,70051.00,19704.00,17221.00,36925.00,11336.00,31952.00,43288.00,80213.00,19614.00,16761.00,36375.00,11797.00,38202.00,49999.00,86374.00,25776.00,21184.00,46960.00,4968.40,31469.37,36437.77,83397.77,19262.95,..,..,..,..,..,..
"Rainfed Palay","....Batangas",1785.00,2495.00,4280.00,2598.00,14991.00,17589.00,21869.00,1165.00,..,1165.00,6831.00,9585.00,16416.00,17581.00,137.00,..,137.00,9202.00,17706.00,26908.00,27045.00,64.00,..,64.00,13149.00,12403.00,25552.00,25616.00,139.00,..,139.00,6725.00,21796.00,28521.00,28660.00,459.00,..,459.00,3857.00,21894.00,25751.00,26210.00,190.00,..,190.00,1636.00,14247.00,15883.00,16073.00,936.00,..,936.00,10114.00,17151.00,27265.00,28201.00,..,..,..,7094.00,16541.00,23635.00,23635.00,74.00,..,74.00,5951.00,9667.00,15618.00,15692.00,..,..,..,5785.00,4855.00,10640.00,10640.00,..,..,..,6551.00,6592.00,13143.00,13143.00,720.00,..,720.00,7348.00,9335.00,16683.00,17403.00,1153.00,..,1153.00,7090.00,7033.00,14123.00,15276.00,500.00,..,500.00,6877.00,4333.00,11210.00,11710.00,288.00,..,288.00,2352.00,14025.00,16377.00,16665.00,89.00,..,89.00,2175.00,13650.00,15825.00,15914.00,..,..,..,3000.00,11896.00,14896.00,14896.00,..,..,..,2325.00,9671.00,11996.00,11996.00,..,..,..,1350.00,8728.00,10078.00,10078.00,..,..,..,308.00,12975.00,13283.00,13283.00,316.00,..,316.00,2045.00,13876.00,15921.00,16237.00,724.00,..,724.00,5069.00,9464.00,14533.00,15257.00,1642.00,..,1642.00,548.00,12100.00,12648.00,14290.00,721.00,..,721.00,3890.00,6975.00,10865.00,11586.00,767.00,..,767.00,2846.00,5357.00,8203.00,8970.00,706.00,..,706.00,5445.00,8638.00,14083.00,14789.00,821.00,..,821.00,3545.00,8190.00,11735.00,12556.00,1288.00,..,1288.00,1904.00,4621.00,6525.00,7813.00,..,..,..,1313.00,8412.00,9725.00,9725.00,1220.00,232.00,1452.00,2663.00,7607.00,10270.00,11722.00,3896.00,73.00,3969.00,1257.00,9693.48,10950.48,14919.48,2748.00,..,..,..,..,..,..
"Rainfed Palay","....Cavite",..,..,..,891.00,2201.00,3092.00,3092.00,156.00,..,156.00,163.00,2820.00,2983.00,3139.00,31.00,..,31.00,..,2023.00,2023.00,2054.00,..,..,..,800.00,6486.00,7286.00,7286.00,..,..,..,307.00,7139.00,7446.00,7446.00,..,..,..,362.00,7932.00,8294.00,8294.00,..,..,..,565.00,5217.00,5782.00,5782.00,..,..,..,426.00,4301.00,4727.00,4727.00,..,..,..,598.00,3019.00,3617.00,3617.00,..,..,..,1180.00,3270.00,4450.00,4450.00,..,..,..,1158.00,6541.00,7699.00,7699.00,..,..,..,984.00,3906.00,4890.00,4890.00,..,..,..,1700.00,5880.00,7580.00,7580.00,..,..,..,640.00,2534.00,3174.00,3174.00,..,..,..,1520.00,5995.00,7515.00,7515.00,..,..,..,1100.00,5865.00,6965.00,6965.00,..,..,..,1367.00,5683.00,7050.00,7050.00,..,..,..,812.00,2772.00,3584.00,3584.00,..,..,..,960.00,3940.00,4900.00,4900.00,..,..,..,600.00,2017.00,2617.00,2617.00,..,..,..,624.00,3315.00,3939.00,3939.00,..,..,..,1060.00,3888.00,4948.00,4948.00,..,..,..,1058.00,2688.00,3746.00,3746.00,..,..,..,150.00,3289.00,3439.00,3439.00,..,..,..,1954.00,1535.00,3489.00,3489.00,..,..,..,1328.00,1385.00,2713.00,2713.00,..,..,..,1288.00,1516.00,2804.00,2804.00,..,..,..,377.00,1419.00,1796.00,1796.00,..,..,..,370.00,1303.00,1673.00,1673.00,..,..,..,319.00,1026.00,1345.00,1345.00,..,0.00,0.00,281.00,1108.00,1389.00,1389.00,0.00,0.00,0.00,309.44,1264.00,1573.44,1573.44,0.00,..,..,..,..,..,..
"Rainfed Palay","....Laguna",3244.00,1571.00,4815.00,318.00,1517.00,1835.00,6650.00,855.00,3230.00,4085.00,355.00,1278.00,1633.00,5718.00,612.00,3856.00,4468.00,374.00,2938.00,3312.00,7780.00,773.00,3549.00,4322.00,637.00,1770.00,2407.00,6729.00,435.00,3308.00,3743.00,96.00,1640.00,1736.00,5479.00,390.00,3570.00,3960.00,326.00,3400.00,3726.00,7686.00,700.00,3380.00,4080.00,140.00,3080.00,3220.00,7300.00,1230.00,628.00,1858.00,40.00,542.00,582.00,2440.00,585.00,962.00,1547.00,134.00,458.00,592.00,2139.00,451.00,546.00,997.00,102.00,519.00,621.00,1618.00,760.00,317.00,1077.00,72.00,575.00,647.00,1724.00,375.00,..,375.00,104.00,245.00,349.00,724.00,650.00,427.00,1077.00,420.00,259.00,679.00,1756.00,700.00,377.00,1077.00,406.00,210.00,616.00,1693.00,509.00,344.00,853.00,1370.00,467.00,1837.00,2690.00,917.00,315.00,1232.00,..,935.00,935.00,2167.00,470.00,100.00,570.00,..,973.00,973.00,1543.00,546.00,216.00,762.00,..,1025.00,1025.00,1787.00,432.00,184.00,616.00,..,891.00,891.00,1507.00,540.00,240.00,780.00,..,770.00,770.00,1550.00,540.00,320.00,860.00,..,980.00,980.00,1840.00,727.00,..,727.00,12.00,1020.00,1032.00,1759.00,746.00,..,746.00,..,796.00,796.00,1542.00,660.00,63.00,723.00,..,893.00,893.00,1616.00,354.00,..,354.00,55.00,1199.00,1254.00,1608.00,615.00,136.00,751.00,265.00,823.00,1088.00,1839.00,488.00,133.00,621.00,120.00,666.00,786.00,1407.00,109.00,189.00,298.00,17.00,206.00,223.00,521.00,23.00,257.00,280.00,..,21.00,21.00,301.00,52.00,100.00,152.00,19.00,41.00,60.00,212.00,..,98.00,98.00,17.00,101.00,118.00,216.00,451.00,329.00,780.00,0.00,197.27,197.27,977.27,288.00,..,..,..,..,..,..
"Rainfed Palay","....Quezon",20110.00,7790.00,27900.00,749.00,28945.00,29694.00,57594.00,41183.00,15888.00,57071.00,2403.00,36850.00,39253.00,96324.00,50285.00,15530.00,65815.00,2504.00,35126.00,37630.00,103445.00,25568.00,4910.00,30478.00,1802.00,35519.00,37321.00,67799.00,26058.00,8219.00,34277.00,1543.00,23501.00,25044.00,59321.00,28494.00,5140.00,33634.00,241.00,31980.00,32221.00,65855.00,30324.00,1971.00,32295.00,208.00,31026.00,31234.00,63529.00,14392.00,6092.00,20484.00,450.00,28480.00,28930.00,49414.00,14400.00,8145.00,22545.00,300.00,26580.00,26880.00,49425.00,15136.00,10717.00,25853.00,1664.00,38238.00,39902.00,65755.00,12603.00,16219.00,28822.00,1501.00,24403.00,25904.00,54726.00,7659.00,7174.00,14833.00,..,16203.00,16203.00,31036.00,11141.00,9836.00,20977.00,2085.00,24090.00,26175.00,47152.00,13457.00,5369.00,18826.00,2320.00,6808.00,9128.00,27954.00,14906.00,9194.00,24100.00,2620.00,18839.00,21459.00,45559.00,14231.00,10020.00,24251.00,2352.00,21168.00,23520.00,47771.00,14126.00,7824.00,21950.00,2277.00,21322.00,23599.00,45549.00,14319.00,6904.00,21223.00,2378.00,25046.00,27424.00,48647.00,17048.00,7537.00,24585.00,1811.00,23930.00,25741.00,50326.00,14948.00,5264.00,20212.00,2318.00,16848.00,19166.00,39378.00,14948.00,6547.00,21495.00,211.00,32774.00,32985.00,54480.00,21606.00,7664.00,29270.00,7968.00,24123.00,32091.00,61361.00,23913.00,8399.00,32312.00,9350.00,17795.00,27145.00,59457.00,16903.00,2873.00,19776.00,..,29193.00,29193.00,48969.00,16059.00,17609.00,33668.00,10705.00,15857.00,26562.00,60230.00,23520.00,17159.00,40679.00,4884.00,19499.00,24383.00,65062.00,21511.00,11587.00,33098.00,4142.00,27939.00,32081.00,65179.00,11450.00,8284.00,19734.00,1782.00,31261.00,33043.00,52777.00,17422.00,14709.00,32131.00,1870.00,21383.00,23253.00,55384.00,18551.00,17121.00,35672.00,9606.00,18240.00,27846.00,63518.00,17268.00,16431.00,33699.00,8429.00,25342.00,33771.00,67470.00,20913.00,20782.00,41695.00,3359.00,18057.25,21416.25,63111.25,16154.00,..,..,..,..,..,..
"Rainfed Palay","....Rizal",..,20.00,20.00,..,8518.00,8518.00,8538.00,..,..,..,465.00,4908.00,5373.00,5373.00,..,..,..,147.00,3896.00,4043.00,4043.00,..,..,..,..,1262.00,1262.00,1262.00,..,..,..,..,898.00,898.00,898.00,..,..,..,116.00,1014.00,1130.00,1130.00,..,..,..,..,1126.00,1126.00,1126.00,1020.00,..,1020.00,..,847.00,847.00,1867.00,..,..,..,202.00,840.00,1042.00,1042.00,225.00,..,225.00,220.00,1845.00,2065.00,2290.00,330.00,..,330.00,122.00,2407.00,2529.00,2859.00,..,..,..,..,2216.00,2216.00,2216.00,294.00,..,294.00,108.00,2596.00,2704.00,2998.00,285.00,..,285.00,88.00,1289.00,1377.00,1662.00,156.00,..,156.00,60.00,3045.00,3105.00,3261.00,135.00,..,135.00,42.00,3234.00,3276.00,3411.00,204.00,..,204.00,44.00,3778.00,3822.00,4026.00,249.00,..,249.00,50.00,4180.00,4230.00,4479.00,270.00,..,270.00,11.00,4256.00,4267.00,4537.00,528.00,..,528.00,..,2727.00,2727.00,3255.00,168.00,..,168.00,..,2973.00,2973.00,3141.00,157.00,..,157.00,..,2787.00,2787.00,2944.00,303.00,..,303.00,718.00,759.00,1477.00,1780.00,..,..,..,..,1280.00,1280.00,1280.00,169.00,..,169.00,165.00,1467.00,1632.00,1801.00,..,..,..,..,1282.00,1282.00,1282.00,2375.00,..,2375.00,443.00,3410.00,3853.00,6228.00,460.00,..,460.00,316.00,4360.00,4676.00,5136.00,364.00,..,364.00,599.00,3917.00,4516.00,4880.00,1101.00,..,1101.00,79.00,4233.00,4312.00,5413.00,1126.00,0.00,1126.00,407.00,4044.00,4451.00,5577.00,516.00,0.00,516.00,42.96,2257.37,2300.33,2816.33,72.95,..,..,..,..,..,..
"Rainfed Palay","..MIMAROPA REGION",29420.00,17630.00,47050.00,3445.00,193100.00,196545.00,243595.00,30936.00,22206.00,53142.00,13645.00,189805.00,203450.00,256592.00,39008.00,18389.00,57397.00,9136.00,158695.00,167831.00,225228.00,15866.00,14124.00,29990.00,6089.00,184399.00,190488.00,220478.00,32935.00,22133.00,55068.00,7940.00,197096.00,205036.00,260104.00,32563.00,9781.00,42344.00,6333.00,189190.00,195523.00,237867.00,19053.00,10464.00,29517.00,9096.00,180817.00,189913.00,219430.00,81013.00,12748.00,93761.00,33425.00,162672.00,196097.00,289858.00,37877.00,27039.00,64916.00,21020.00,169245.00,190265.00,255181.00,39616.00,29238.00,68854.00,31186.00,141589.00,172775.00,241629.00,42659.00,25469.00,68128.00,17702.00,169637.00,187339.00,255467.00,26798.00,17751.00,44549.00,4466.00,132195.00,136661.00,181210.00,57463.00,24814.00,82277.00,22398.00,185574.00,207972.00,290249.00,54966.00,33213.00,88179.00,45754.00,179775.00,225529.00,313708.00,55702.00,36442.00,92144.00,43339.00,175537.00,218876.00,311020.00,60467.00,34889.00,95356.00,45818.00,199229.00,245047.00,340403.00,59769.00,26993.00,86762.00,55876.00,188462.00,244338.00,331100.00,61486.00,33438.00,94924.00,55651.00,174200.00,229851.00,324775.00,63186.00,28256.00,91442.00,37541.00,168707.00,206248.00,297690.00,64969.00,27329.00,92298.00,48561.00,164751.00,213312.00,305610.00,73566.00,26506.00,100072.00,46668.00,178398.00,225066.00,325138.00,71191.00,23761.00,94952.00,50190.00,181576.00,231766.00,326718.00,66298.00,21250.00,87548.00,70961.00,176006.00,246967.00,334515.00,53015.00,10478.00,63493.00,9574.00,189950.00,199524.00,263017.00,64938.00,27597.00,92535.00,57624.00,165437.00,223061.00,315596.00,67221.00,25976.00,93197.00,55059.00,170778.00,225837.00,319034.00,50964.00,24724.00,75688.00,47237.00,184615.00,231852.00,307540.00,54041.00,23453.00,77494.00,29840.00,195205.00,225045.00,302539.00,59720.00,12950.00,72670.00,14800.00,202791.00,217591.00,290261.00,36340.00,13216.00,49556.00,20060.00,219245.00,239305.00,288861.00,62008.00,18974.00,80982.00,37242.00,196125.00,233367.00,314349.00,67610.00,23060.00,90670.00,28724.00,216550.25,245274.25,335944.25,68982.50,..,..,..,..,..,..
"Rainfed Palay","....Marinduque",5790.00,865.00,6655.00,..,2127.00,2127.00,8782.00,2457.00,883.00,3340.00,38.00,5754.00,5792.00,9132.00,5432.00,551.00,5983.00,40.00,2663.00,2703.00,8686.00,4754.00,170.00,4924.00,15.00,9275.00,9290.00,14214.00,7187.00,419.00,7606.00,21.00,6901.00,6922.00,14528.00,4729.00,..,4729.00,..,6945.00,6945.00,11674.00,5529.00,254.00,5783.00,106.00,8065.00,8171.00,13954.00,5961.00,318.00,6279.00,164.00,7738.00,7902.00,14181.00,3326.00,1080.00,4406.00,617.00,7429.00,8046.00,12452.00,8084.00,1527.00,9611.00,2204.00,6601.00,8805.00,18416.00,4337.00,582.00,4919.00,1510.00,1904.00,3414.00,8333.00,4532.00,53.00,4585.00,1632.00,5314.00,6946.00,11531.00,10586.00,2574.00,13160.00,3791.00,10295.00,14086.00,27246.00,10428.00,1833.00,12261.00,3580.00,10820.00,14400.00,26661.00,12096.00,2330.00,14426.00,3249.00,13018.00,16267.00,30693.00,13290.00,2280.00,15570.00,3120.00,12674.00,15794.00,31364.00,10756.00,1973.00,12729.00,3004.00,12840.00,15844.00,28573.00,11762.00,2052.00,13814.00,2450.00,6925.00,9375.00,23189.00,11108.00,1848.00,12956.00,24.00,6772.00,6796.00,19752.00,8920.00,1015.00,9935.00,1920.00,7508.00,9428.00,19363.00,9000.00,102.00,9102.00,965.00,7909.00,8874.00,17976.00,5932.00,105.00,6037.00,998.00,7379.00,8377.00,14414.00,5981.00,129.00,6110.00,1555.00,5933.00,7488.00,13598.00,5724.00,..,5724.00,..,7195.00,7195.00,12919.00,5845.00,134.00,5979.00,4698.00,4242.00,8940.00,14919.00,5702.00,100.00,5802.00,308.00,4257.00,4565.00,10367.00,3067.00,70.00,3137.00,217.00,5912.00,6129.00,9266.00,3090.00,54.00,3144.00,87.00,4632.00,4719.00,7863.00,3951.00,97.00,4048.00,76.00,4257.00,4333.00,8381.00,2710.00,89.00,2799.00,88.00,4955.00,5043.00,7842.00,3275.00,110.00,3385.00,2458.00,3798.00,6256.00,9641.00,3537.00,2223.00,5760.00,632.00,1604.00,2236.00,7996.00,2146.00,..,..,..,..,..,..
"Rainfed Palay","....Occidental Mindoro",..,..,..,1165.00,116368.00,117533.00,117533.00,..,..,..,..,108854.00,108854.00,108854.00,..,..,..,..,56187.00,56187.00,56187.00,..,..,..,..,66903.00,66903.00,66903.00,..,..,..,..,91180.00,91180.00,91180.00,..,..,..,573.00,100931.00,101504.00,101504.00,..,..,..,500.00,105622.00,106122.00,106122.00,..,..,..,..,80586.00,80586.00,80586.00,190.00,..,190.00,33.00,81511.00,81544.00,81734.00,..,..,..,135.00,68616.00,68751.00,68751.00,..,..,..,95.00,89930.00,90025.00,90025.00,..,..,..,84.00,57000.00,57084.00,57084.00,5550.00,..,5550.00,427.00,78080.00,78507.00,84057.00,4060.00,..,4060.00,899.00,78296.00,79195.00,83255.00,2712.00,..,2712.00,896.00,67677.00,68573.00,71285.00,1950.00,..,1950.00,618.00,93212.00,93830.00,95780.00,2080.00,..,2080.00,445.00,99917.00,100362.00,102442.00,2380.00,..,2380.00,421.00,87469.00,87890.00,90270.00,1801.00,..,1801.00,1110.00,86768.00,87878.00,89679.00,2100.00,..,2100.00,1248.00,75164.00,76412.00,78512.00,1596.00,..,1596.00,551.00,89243.00,89794.00,91390.00,..,..,..,767.00,125177.00,125944.00,125944.00,..,..,..,768.00,108958.00,109726.00,109726.00,..,..,..,589.00,88444.00,89033.00,89033.00,..,..,..,647.00,106048.00,106695.00,106695.00,..,..,..,1307.00,105354.00,106661.00,106661.00,..,..,..,1411.00,101170.00,102581.00,102581.00,..,..,..,1153.00,107984.00,109137.00,109137.00,..,..,..,1432.00,108586.00,110018.00,110018.00,..,..,..,1316.00,110031.00,111347.00,111347.00,..,0.00,0.00,1598.00,98799.00,100397.00,100397.00,0.00,0.00,0.00,1403.00,114725.00,116128.00,116128.00,0.00,..,..,..,..,..,..
"Rainfed Palay","....Oriental Mindoro",10475.00,16620.00,27095.00,317.00,37037.00,37354.00,64449.00,14717.00,21323.00,36040.00,2718.00,38311.00,41029.00,77069.00,17505.00,17798.00,35303.00,36.00,56099.00,56135.00,91438.00,6262.00,13919.00,20181.00,916.00,57819.00,58735.00,78916.00,12346.00,21648.00,33994.00,540.00,39877.00,40417.00,74411.00,13829.00,9781.00,23610.00,455.00,26751.00,27206.00,50816.00,4586.00,10210.00,14796.00,775.00,25615.00,26390.00,41186.00,5604.00,12108.00,17712.00,3407.00,26875.00,30282.00,47994.00,7823.00,25509.00,33332.00,1073.00,28545.00,29618.00,62950.00,7469.00,24911.00,32380.00,4287.00,25204.00,29491.00,61871.00,10797.00,23864.00,34661.00,2725.00,28035.00,30760.00,65421.00,9988.00,17698.00,27686.00,..,30859.00,30859.00,58545.00,8320.00,21956.00,30276.00,4955.00,46291.00,51246.00,81522.00,10779.00,23292.00,34071.00,5593.00,42476.00,48069.00,82140.00,10035.00,24860.00,34895.00,1097.00,48663.00,49760.00,84655.00,14669.00,24149.00,38818.00,..,44292.00,44292.00,83110.00,17211.00,17373.00,34584.00,1740.00,24908.00,26648.00,61232.00,16384.00,21036.00,37420.00,1632.00,23904.00,25536.00,62956.00,18199.00,21694.00,39893.00,..,26219.00,26219.00,66112.00,20297.00,21656.00,41953.00,1910.00,29506.00,31416.00,73369.00,19423.00,21239.00,40662.00,..,32834.00,32834.00,73496.00,18477.00,18266.00,36743.00,14364.00,17497.00,31861.00,68604.00,19208.00,12008.00,31216.00,14206.00,20017.00,34223.00,65439.00,13650.00,8846.00,22496.00,..,36349.00,36349.00,58845.00,25055.00,13953.00,39008.00,9179.00,24312.00,33491.00,72499.00,18255.00,18814.00,37069.00,1954.00,24929.00,26883.00,63952.00,8059.00,19765.00,27824.00,1929.00,36114.00,38043.00,65867.00,9783.00,16020.00,25803.00,17.00,31125.00,31142.00,56945.00,13351.00,9502.00,22853.00,..,24141.00,24141.00,46994.00,8408.00,11143.00,19551.00,..,27979.00,27979.00,47530.00,13976.00,11488.00,25464.00,4912.00,25936.00,30848.00,56312.00,14636.00,10466.00,25102.00,6017.00,27269.25,33286.25,58388.25,15715.50,..,..,..,..,..,..
"Rainfed Palay","....Palawan",8795.00,145.00,8940.00,1230.00,28048.00,29278.00,38218.00,8811.00,..,8811.00,9120.00,25845.00,34965.00,43776.00,9957.00,40.00,9997.00,5290.00,38493.00,43783.00,53780.00,2340.00,..,2340.00,4412.00,38463.00,42875.00,45215.00,10011.00,..,10011.00,5990.00,47620.00,53610.00,63621.00,10100.00,..,10100.00,4767.00,43772.00,48539.00,58639.00,6479.00,..,6479.00,7410.00,29988.00,37398.00,43877.00,65140.00,322.00,65462.00,29002.00,40595.00,69597.00,135059.00,24658.00,450.00,25108.00,17330.00,43064.00,60394.00,85502.00,19854.00,2800.00,22654.00,22341.00,33140.00,55481.00,78135.00,24125.00,1023.00,25148.00,11404.00,39792.00,51196.00,76344.00,10350.00,..,10350.00,2750.00,35194.00,37944.00,48294.00,27549.00,162.00,27711.00,11353.00,40819.00,52172.00,79883.00,25901.00,8088.00,33989.00,30957.00,41010.00,71967.00,105956.00,26683.00,9252.00,35935.00,35577.00,38475.00,74052.00,109987.00,26639.00,8460.00,35099.00,40815.00,40474.00,81289.00,116388.00,25538.00,7647.00,33185.00,45786.00,43597.00,89383.00,122568.00,27422.00,10350.00,37772.00,47438.00,48420.00,95858.00,133630.00,28881.00,4714.00,33595.00,34029.00,41178.00,75207.00,108802.00,28750.00,4658.00,33408.00,40824.00,45240.00,86064.00,119472.00,41159.00,5165.00,46324.00,44782.00,41603.00,86385.00,132709.00,41960.00,5390.00,47350.00,32633.00,25914.00,58547.00,105897.00,36075.00,9113.00,45188.00,52409.00,35446.00,87855.00,133043.00,28144.00,1632.00,29776.00,8985.00,50132.00,59117.00,88893.00,28023.00,13510.00,41533.00,40826.00,25131.00,65957.00,107490.00,36909.00,7062.00,43971.00,49180.00,30526.00,79706.00,123677.00,34535.00,4889.00,39424.00,42257.00,34908.00,77165.00,116589.00,35452.00,7379.00,42831.00,28578.00,43351.00,71929.00,114760.00,37165.00,3351.00,40516.00,12918.00,58421.00,71339.00,111855.00,20074.00,1984.00,22058.00,18529.00,68220.00,86749.00,108807.00,37318.00,7376.00,44694.00,27764.00,59866.00,87630.00,132324.00,41512.00,10371.00,51883.00,19691.00,65919.00,85610.00,137493.00,43557.00,..,..,..,..,..,..
