"Palay and Corn: Volume of Production by Ecosystem/Croptype, by Quarter, by Semester, by Region and by Province, 1987-2019 by Ecosystem/Croptype, Geolocation, Year and Period"

"Ecosystem/Croptype","Geolocation","1987 Quarter 1","1987 Quarter 2","1987 Semester 1","1987 Quarter 3","1987 Quarter 4","1987 Semester 2","1987 Annual","1988 Quarter 1","1988 Quarter 2","1988 Semester 1","1988 Quarter 3","1988 Quarter 4","1988 Semester 2","1988 Annual","1989 Quarter 1","1989 Quarter 2","1989 Semester 1","1989 Quarter 3","1989 Quarter 4","1989 Semester 2","1989 Annual","1990 Quarter 1","1990 Quarter 2","1990 Semester 1","1990 Quarter 3","1990 Quarter 4","1990 Semester 2","1990 Annual","1991 Quarter 1","1991 Quarter 2","1991 Semester 1","1991 Quarter 3","1991 Quarter 4","1991 Semester 2","1991 Annual","1992 Quarter 1","1992 Quarter 2","1992 Semester 1","1992 Quarter 3","1992 Quarter 4","1992 Semester 2","1992 Annual","1993 Quarter 1","1993 Quarter 2","1993 Semester 1","1993 Quarter 3","1993 Quarter 4","1993 Semester 2","1993 Annual","1994 Quarter 1","1994 Quarter 2","1994 Semester 1","1994 Quarter 3","1994 Quarter 4","1994 Semester 2","1994 Annual","1995 Quarter 1","1995 Quarter 2","1995 Semester 1","1995 Quarter 3","1995 Quarter 4","1995 Semester 2","1995 Annual","1996 Quarter 1","1996 Quarter 2","1996 Semester 1","1996 Quarter 3","1996 Quarter 4","1996 Semester 2","1996 Annual","1997 Quarter 1","1997 Quarter 2","1997 Semester 1","1997 Quarter 3","1997 Quarter 4","1997 Semester 2","1997 Annual","1998 Quarter 1","1998 Quarter 2","1998 Semester 1","1998 Quarter 3","1998 Quarter 4","1998 Semester 2","1998 Annual","1999 Quarter 1","1999 Quarter 2","1999 Semester 1","1999 Quarter 3","1999 Quarter 4","1999 Semester 2","1999 Annual","2000 Quarter 1","2000 Quarter 2","2000 Semester 1","2000 Quarter 3","2000 Quarter 4","2000 Semester 2","2000 Annual","2001 Quarter 1","2001 Quarter 2","2001 Semester 1","2001 Quarter 3","2001 Quarter 4","2001 Semester 2","2001 Annual","2002 Quarter 1","2002 Quarter 2","2002 Semester 1","2002 Quarter 3","2002 Quarter 4","2002 Semester 2","2002 Annual","2003 Quarter 1","2003 Quarter 2","2003 Semester 1","2003 Quarter 3","2003 Quarter 4","2003 Semester 2","2003 Annual","2004 Quarter 1","2004 Quarter 2","2004 Semester 1","2004 Quarter 3","2004 Quarter 4","2004 Semester 2","2004 Annual","2005 Quarter 1","2005 Quarter 2","2005 Semester 1","2005 Quarter 3","2005 Quarter 4","2005 Semester 2","2005 Annual","2006 Quarter 1","2006 Quarter 2","2006 Semester 1","2006 Quarter 3","2006 Quarter 4","2006 Semester 2","2006 Annual","2007 Quarter 1","2007 Quarter 2","2007 Semester 1","2007 Quarter 3","2007 Quarter 4","2007 Semester 2","2007 Annual","2008 Quarter 1","2008 Quarter 2","2008 Semester 1","2008 Quarter 3","2008 Quarter 4","2008 Semester 2","2008 Annual","2009 Quarter 1","2009 Quarter 2","2009 Semester 1","2009 Quarter 3","2009 Quarter 4","2009 Semester 2","2009 Annual","2010 Quarter 1","2010 Quarter 2","2010 Semester 1","2010 Quarter 3","2010 Quarter 4","2010 Semester 2","2010 Annual","2011 Quarter 1","2011 Quarter 2","2011 Semester 1","2011 Quarter 3","2011 Quarter 4","2011 Semester 2","2011 Annual","2012 Quarter 1","2012 Quarter 2","2012 Semester 1","2012 Quarter 3","2012 Quarter 4","2012 Semester 2","2012 Annual","2013 Quarter 1","2013 Quarter 2","2013 Semester 1","2013 Quarter 3","2013 Quarter 4","2013 Semester 2","2013 Annual","2014 Quarter 1","2014 Quarter 2","2014 Semester 1","2014 Quarter 3","2014 Quarter 4","2014 Semester 2","2014 Annual","2015 Quarter 1","2015 Quarter 2","2015 Semester 1","2015 Quarter 3","2015 Quarter 4","2015 Semester 2","2015 Annual","2016 Quarter 1","2016 Quarter 2","2016 Semester 1","2016 Quarter 3","2016 Quarter 4","2016 Semester 2","2016 Annual","2017 Quarter 1","2017 Quarter 2","2017 Semester 1","2017 Quarter 3","2017 Quarter 4","2017 Semester 2","2017 Annual","2018 Quarter 1","2018 Quarter 2","2018 Semester 1","2018 Quarter 3","2018 Quarter 4","2018 Semester 2","2018 Annual","2019 Quarter 1","2019 Quarter 2","2019 Semester 1","2019 Quarter 3","2019 Quarter 4","2019 Semester 2","2019 Annual"
"Yellow Corn","....Laguna",..,..,..,2255.00,9015.00,11270.00,11270.00,449.00,..,449.00,2304.00,..,2304.00,2753.00,465.00,88.00,553.00,2271.00,..,2271.00,2824.00,135.00,..,135.00,2420.00,..,2420.00,2555.00,12.00,..,12.00,496.00,..,496.00,508.00,50.00,..,50.00,290.00,..,290.00,340.00,290.00,20.00,310.00,180.00,60.00,240.00,550.00,..,300.00,300.00,140.00,44.00,184.00,484.00,300.00,180.00,480.00,261.00,11.00,272.00,752.00,431.00,91.00,522.00,221.00,55.00,276.00,798.00,494.00,31.00,525.00,105.00,60.00,165.00,690.00,240.00,12.00,252.00,66.00,84.00,150.00,402.00,311.00,20.00,331.00,29.00,69.00,98.00,429.00,360.00,38.00,398.00,22.00,352.00,374.00,772.00,638.00,306.00,944.00,150.00,300.00,450.00,1394.00,651.00,261.00,912.00,53.00,22.00,75.00,987.00,31.00,6.00,37.00,36.00,18.00,54.00,91.00,12.00,7.00,19.00,24.00,127.00,151.00,170.00,455.00,110.00,565.00,210.00,213.00,423.00,988.00,513.00,229.00,742.00,350.00,465.00,815.00,1557.00,735.00,322.00,1057.00,282.00,775.00,1057.00,2114.00,856.00,396.00,1252.00,324.00,874.00,1198.00,2450.00,849.00,484.00,1333.00,190.00,285.00,475.00,1808.00,78.00,17.00,95.00,58.00,290.00,348.00,443.00,191.00,238.00,429.00,29.00,46.00,75.00,504.00,269.00,202.00,471.00,81.00,15.00,96.00,567.00,189.00,256.00,445.00,184.00,55.00,239.00,684.00,219.00,191.00,410.00,179.00,205.00,384.00,794.00,806.00,409.00,1215.00,385.00,491.00,876.00,2091.00,855.00,56.00,911.00,5.00,771.00,776.00,1687.00,651.00,394.00,1045.00,249.00,333.00,582.00,1627.00,841.00,291.00,1132.00,292.14,301.28,593.42,1725.42,759.00,..,..,..,..,..,..
"Yellow Corn","....Quezon",8895.00,1130.00,10025.00,5395.00,355.00,5750.00,15775.00,468.00,6698.00,7166.00,5761.00,..,5761.00,12927.00,394.00,8157.00,8551.00,4040.00,..,4040.00,12591.00,399.00,9815.00,10214.00,6845.00,115.00,6960.00,17174.00,541.00,10070.00,10611.00,8154.00,1327.00,9481.00,20092.00,4264.00,3510.00,7774.00,7690.00,..,7690.00,15464.00,6707.00,1360.00,8067.00,6661.00,2970.00,9631.00,17698.00,5970.00,6580.00,12550.00,13340.00,2755.00,16095.00,28645.00,9770.00,4840.00,14610.00,15674.00,3260.00,18934.00,33544.00,2986.00,7763.00,10749.00,12928.00,9276.00,22204.00,32953.00,2940.00,9248.00,12188.00,7880.00,12198.00,20078.00,32266.00,3608.00,7575.00,11183.00,4144.00,12366.00,16510.00,27693.00,4311.00,6344.00,10655.00,6422.00,11541.00,17963.00,28618.00,3283.00,8477.00,11760.00,6272.00,11928.00,18200.00,29960.00,3331.00,8593.00,11924.00,6384.00,9573.00,15957.00,27881.00,3326.00,9357.00,12683.00,6169.00,9325.00,15494.00,28177.00,3032.00,7843.00,10875.00,5738.00,9329.00,15067.00,25942.00,2856.00,7105.00,9961.00,8199.00,12606.00,20805.00,30766.00,2001.00,9958.00,11959.00,12399.00,9639.00,22038.00,33997.00,4697.00,6505.00,11202.00,11199.00,263.00,11462.00,22664.00,2235.00,9210.00,11445.00,13750.00,4138.00,17888.00,29333.00,3305.00,3139.00,6444.00,9496.00,3598.00,13094.00,19538.00,2322.00,3465.00,5787.00,4515.00,2594.00,7109.00,12896.00,1844.00,325.00,2169.00,6844.00,7563.00,14407.00,16576.00,4375.00,2916.00,7291.00,5498.00,5723.00,11221.00,18512.00,3350.00,2581.00,5931.00,7171.00,7997.00,15168.00,21099.00,5158.00,2840.00,7998.00,10549.00,11660.00,22209.00,30207.00,8512.00,3674.00,12186.00,6832.00,16560.00,23392.00,35578.00,7640.00,3506.00,11146.00,2738.00,17272.00,20010.00,31156.00,15865.00,5488.00,21353.00,19887.00,17278.00,37165.00,58518.00,14073.00,7459.00,21532.00,18188.00,17188.00,35376.00,56908.00,16086.00,6057.00,22143.00,12070.00,21985.00,34055.00,56198.00,13680.00,..,..,..,..,..,..
"Yellow Corn","....Rizal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.00,..,20.00,20.00,5.00,3.00,8.00,42.00,..,42.00,50.00,9.00,14.00,23.00,52.00,..,52.00,75.00,11.00,16.00,27.00,25.00,..,25.00,52.00,13.00,..,13.00,..,..,..,13.00,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.00,10.00,14.00,14.00,21.00,..,21.00,2.00,..,2.00,23.00,28.00,..,28.00,2.00,..,2.00,30.00,16.00,..,16.00,2.00,..,2.00,18.00,40.00,6.00,46.00,..,..,..,46.00,..,99.00,99.00,84.00,..,84.00,183.00,..,105.00,105.00,162.00,..,162.00,267.00,34.00,319.00,353.00,20.00,258.00,278.00,631.00,73.00,300.00,373.00,193.00,..,193.00,566.00,173.00,328.00,501.00,166.00,90.00,256.00,757.00,253.00,216.00,469.00,160.00,60.00,220.00,689.00,247.00,85.00,332.00,208.00,8.00,216.00,548.00,270.00,110.00,380.00,230.00,106.00,336.00,716.00,260.00,145.00,405.00,102.00,394.00,496.00,901.00,549.00,175.00,724.00,97.00,140.00,237.00,961.00,158.00,165.00,323.00,34.00,102.00,136.00,459.00,453.00,357.00,810.00,568.00,92.00,660.00,1470.00,436.00,310.00,746.00,535.04,385.40,920.44,1666.44,74.40,..,..,..,..,..,..
"Yellow Corn","..MIMAROPA REGION",18734.00,3676.00,22410.00,5785.00,5330.00,11115.00,33525.00,20192.00,3475.00,23667.00,8211.00,3114.00,11325.00,34992.00,17598.00,3652.00,21250.00,15332.00,1549.00,16881.00,38131.00,14281.00,3514.00,17795.00,22810.00,1421.00,24231.00,42026.00,22407.00,3643.00,26050.00,34340.00,1659.00,35999.00,62049.00,22887.00,2678.00,25565.00,31610.00,1416.00,33026.00,58591.00,21533.00,1982.00,23515.00,34660.00,1410.00,36070.00,59585.00,25305.00,5309.00,30614.00,36989.00,12317.00,49306.00,79920.00,11981.00,9552.00,21533.00,43017.00,5677.00,48694.00,70227.00,8406.00,10755.00,19161.00,36458.00,4399.00,40857.00,60018.00,8554.00,11175.00,19729.00,40916.00,3678.00,44594.00,64323.00,1978.00,9013.00,10991.00,10686.00,3181.00,13867.00,24858.00,14078.00,11857.00,25935.00,21037.00,4597.00,25634.00,51569.00,12804.00,11789.00,24593.00,23935.00,4290.00,28225.00,52818.00,10804.00,14546.00,25350.00,25622.00,4031.00,29653.00,55003.00,14941.00,11695.00,26636.00,27854.00,3296.00,31150.00,57786.00,14005.00,9202.00,23207.00,29132.00,2166.00,31298.00,54505.00,15482.00,10870.00,26352.00,31023.00,3885.00,34908.00,61260.00,18313.00,15671.00,33984.00,46621.00,4978.00,51599.00,85583.00,26666.00,16342.00,43008.00,50978.00,4452.00,55430.00,98438.00,14411.00,27342.00,41753.00,55336.00,5775.00,61111.00,102864.00,24641.00,28354.00,52995.00,42219.00,3842.00,46061.00,99056.00,22242.00,31970.00,54212.00,30421.00,3843.00,34264.00,88476.00,14578.00,24310.00,38888.00,13691.00,4479.00,18170.00,57058.00,18300.00,30120.00,48420.00,16854.00,4461.00,21315.00,69735.00,19398.00,33001.20,52399.20,16326.00,4260.00,20586.00,72985.20,33431.00,33103.00,66534.00,18053.00,4628.00,22681.00,89215.00,34791.00,32257.00,67048.00,16594.00,7736.00,24330.00,91378.00,52786.00,31693.00,84479.00,17931.00,6675.00,24606.00,109085.00,50234.00,18521.00,68755.00,18471.00,10091.00,28562.00,97317.00,46442.00,29254.00,75696.00,16756.00,11049.00,27805.00,103501.00,54829.00,34536.00,89365.00,15681.00,9651.04,25332.04,114697.04,45362.90,..,..,..,..,..,..
"Yellow Corn","....Marinduque",..,..,..,290.00,..,290.00,290.00,..,..,..,309.00,..,309.00,309.00,40.00,..,40.00,468.00,..,468.00,508.00,245.00,..,245.00,444.00,..,444.00,689.00,245.00,..,245.00,439.00,..,439.00,684.00,231.00,..,231.00,170.00,..,170.00,401.00,239.00,..,239.00,86.00,..,86.00,325.00,215.00,..,215.00,202.00,..,202.00,417.00,217.00,..,217.00,214.00,..,214.00,431.00,215.00,91.00,306.00,119.00,25.00,144.00,450.00,217.00,83.00,300.00,127.00,16.00,143.00,443.00,219.00,41.00,260.00,364.00,24.00,388.00,648.00,252.00,88.00,340.00,221.00,25.00,246.00,586.00,197.00,92.00,289.00,244.00,22.00,266.00,555.00,214.00,90.00,304.00,313.00,32.00,345.00,649.00,226.00,92.00,318.00,332.00,29.00,361.00,679.00,235.00,91.00,326.00,338.00,31.00,369.00,695.00,239.00,93.00,332.00,346.00,33.00,379.00,711.00,236.00,90.00,326.00,338.00,5.00,343.00,669.00,99.00,12.00,111.00,445.00,8.00,453.00,564.00,4.00,..,4.00,357.00,11.00,368.00,372.00,2.00,..,2.00,79.00,11.00,90.00,92.00,6.00,..,6.00,142.00,..,142.00,148.00,..,..,..,7.00,6.00,13.00,13.00,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.00,19.00,136.00,..,136.00,155.00,..,17.00,17.00,..,34.00,34.00,51.00,..,0.00,0.00,145.00,0.00,145.00,145.00,95.00,18.00,113.00,0.00,20.00,20.00,133.00,38.00,..,..,..,..,..,..
"Yellow Corn","....Occidental Mindoro",31.00,2519.00,2550.00,..,..,..,2550.00,..,2598.00,2598.00,829.00,..,829.00,3427.00,..,2609.00,2609.00,1212.00,..,1212.00,3821.00,..,2609.00,2609.00,1431.00,36.00,1467.00,4076.00,141.00,2716.00,2857.00,1760.00,..,1760.00,4617.00,..,1978.00,1978.00,1676.00,..,1676.00,3654.00,240.00,1200.00,1440.00,1450.00,..,1450.00,2890.00,208.00,4811.00,5019.00,2128.00,863.00,2991.00,8010.00,2479.00,7710.00,10189.00,1548.00,678.00,2226.00,12415.00,520.00,8878.00,9398.00,3138.00,138.00,3276.00,12674.00,494.00,9009.00,9503.00,3252.00,504.00,3756.00,13259.00,1269.00,8484.00,9753.00,3622.00,490.00,4112.00,13865.00,13160.00,11020.00,24180.00,3800.00,502.00,4302.00,28482.00,10120.00,10981.00,21101.00,3800.00,319.00,4119.00,25220.00,7560.00,13614.00,21174.00,3705.00,760.00,4465.00,25639.00,11628.00,10902.00,22530.00,3400.00,1103.00,4503.00,27033.00,11265.00,9020.00,20285.00,4550.00,1044.00,5594.00,25879.00,11858.00,10542.00,22400.00,5635.00,475.00,6110.00,28510.00,14310.00,15394.00,29704.00,6240.00,2176.00,8416.00,38120.00,17745.00,16020.00,33765.00,9576.00,652.00,10228.00,43993.00,6527.00,27024.00,33551.00,12264.00,1487.00,13751.00,47302.00,16459.00,27750.00,44209.00,13588.00,1500.00,15088.00,59297.00,18777.00,29623.00,48400.00,12158.00,1229.00,13387.00,61787.00,13239.00,24058.00,37297.00,10777.00,2172.00,12949.00,50246.00,13997.00,28826.00,42823.00,7845.00,1931.00,9776.00,52599.00,16727.00,32273.00,49000.00,9370.00,2091.00,11461.00,60461.00,30860.00,32785.00,63645.00,11546.00,1959.00,13505.00,77150.00,31833.00,31442.00,63275.00,10911.00,2748.00,13659.00,76934.00,45078.00,30613.00,75691.00,12528.00,3034.00,15562.00,91253.00,45403.00,17200.00,62603.00,12320.00,3043.00,15363.00,77966.00,41808.00,28256.00,70064.00,9720.00,3198.00,12918.00,82982.00,49285.00,32764.00,82049.00,7908.00,2901.00,10809.00,92858.00,37486.00,..,..,..,..,..,..
"Yellow Corn","....Oriental Mindoro",342.00,788.00,1130.00,550.00,1775.00,2325.00,3455.00,402.00,696.00,1098.00,438.00,1384.00,1822.00,2920.00,480.00,895.00,1375.00,363.00,1549.00,1912.00,3287.00,598.00,829.00,1427.00,637.00,1285.00,1922.00,3349.00,359.00,927.00,1286.00,418.00,1361.00,1779.00,3065.00,136.00,700.00,836.00,435.00,1388.00,1823.00,2659.00,122.00,782.00,904.00,646.00,1378.00,2024.00,2928.00,..,498.00,498.00,2695.00,1179.00,3874.00,4372.00,..,492.00,492.00,1736.00,998.00,2734.00,3226.00,..,466.00,466.00,1780.00,1244.00,3024.00,3490.00,..,483.00,483.00,2199.00,1299.00,3498.00,3981.00,4.00,488.00,492.00,2220.00,1258.00,3478.00,3970.00,4.00,543.00,547.00,2432.00,1330.00,3762.00,4309.00,5.00,619.00,624.00,2450.00,1203.00,3653.00,4277.00,4.00,634.00,638.00,2152.00,1208.00,3360.00,3998.00,3.00,683.00,686.00,1953.00,1157.00,3110.00,3796.00,1.00,79.00,80.00,592.00,312.00,904.00,984.00,2.00,67.00,69.00,423.00,227.00,650.00,719.00,4.00,117.00,121.00,416.00,239.00,655.00,776.00,104.00,247.00,351.00,778.00,365.00,1143.00,1494.00,146.00,214.00,360.00,1058.00,417.00,1475.00,1835.00,220.00,434.00,654.00,1111.00,323.00,1434.00,2088.00,115.00,1031.00,1146.00,978.00,54.00,1032.00,2178.00,5.00,226.00,231.00,..,70.00,70.00,301.00,153.00,486.00,639.00,231.00,262.00,493.00,1132.00,465.00,93.20,558.20,139.00,73.00,212.00,770.20,147.00,68.00,215.00,673.00,234.00,907.00,1122.00,6.00,145.00,151.00,716.00,2472.00,3188.00,3339.00,1445.00,599.00,2044.00,779.00,1325.00,2104.00,4148.00,1753.00,899.00,2652.00,742.00,1601.00,2343.00,4995.00,392.00,219.00,611.00,1139.00,3486.00,4625.00,5236.00,708.00,763.00,1471.00,1521.00,1809.04,3330.04,4801.04,437.90,..,..,..,..,..,..
"Yellow Corn","....Palawan",15691.00,369.00,16060.00,2600.00,3555.00,6155.00,22215.00,15431.00,..,15431.00,5934.00,..,5934.00,21365.00,14241.00,..,14241.00,12236.00,..,12236.00,26477.00,9324.00,..,9324.00,19175.00,..,19175.00,28499.00,20370.00,..,20370.00,31253.00,..,31253.00,51623.00,21840.00,..,21840.00,28632.00,..,28632.00,50472.00,20720.00,..,20720.00,32156.00,..,32156.00,52876.00,24700.00,..,24700.00,31621.00,10221.00,41842.00,66542.00,9163.00,1350.00,10513.00,39218.00,3938.00,43156.00,53669.00,7500.00,1320.00,8820.00,31104.00,2910.00,34014.00,42834.00,7638.00,1600.00,9238.00,35010.00,1767.00,36777.00,46015.00,338.00,..,338.00,4250.00,1325.00,5575.00,5913.00,435.00,..,435.00,14100.00,2660.00,16760.00,17195.00,2351.00,37.00,2388.00,17017.00,2691.00,19708.00,22096.00,2995.00,154.00,3149.00,19115.00,2000.00,21115.00,24264.00,3060.00,..,3060.00,21840.00,980.00,22820.00,25880.00,2474.00,..,2474.00,23400.00,741.00,24141.00,26615.00,3344.00,158.00,3502.00,24336.00,3115.00,27451.00,30953.00,3720.00,61.00,3781.00,39290.00,2544.00,41834.00,45615.00,8700.00,56.00,8756.00,40095.00,3420.00,43515.00,52271.00,7722.00,96.00,7818.00,41605.00,3854.00,45459.00,53277.00,7955.00,165.00,8120.00,27348.00,1820.00,29168.00,37288.00,3340.00,1284.00,4624.00,16859.00,2540.00,19399.00,24023.00,1188.00,26.00,1214.00,2907.00,2231.00,5138.00,6352.00,4150.00,728.00,4878.00,8687.00,2268.00,10955.00,15833.00,2206.00,565.00,2771.00,6817.00,2096.00,8913.00,11684.00,2424.00,250.00,2674.00,5834.00,2435.00,8269.00,10943.00,2952.00,670.00,3622.00,4967.00,2516.00,7483.00,11105.00,6263.00,423.00,6686.00,4488.00,2316.00,6804.00,13490.00,3078.00,370.00,3448.00,5307.00,5401.00,10708.00,14156.00,4214.00,723.00,4937.00,5470.00,4330.00,9800.00,14737.00,4644.00,835.00,5479.00,5956.00,4838.00,10794.00,16273.00,7187.00,..,..,..,..,..,..
"Yellow Corn","....Romblon",2670.00,..,2670.00,2345.00,..,2345.00,5015.00,4359.00,181.00,4540.00,701.00,1730.00,2431.00,6971.00,2837.00,148.00,2985.00,1053.00,..,1053.00,4038.00,4114.00,76.00,4190.00,1123.00,100.00,1223.00,5413.00,1292.00,..,1292.00,470.00,298.00,768.00,2060.00,680.00,..,680.00,697.00,28.00,725.00,1405.00,212.00,..,212.00,322.00,32.00,354.00,566.00,182.00,..,182.00,343.00,54.00,397.00,579.00,122.00,..,122.00,301.00,63.00,364.00,486.00,171.00,..,171.00,317.00,82.00,399.00,570.00,205.00,..,205.00,328.00,92.00,420.00,625.00,148.00,..,148.00,230.00,84.00,314.00,462.00,227.00,206.00,433.00,484.00,80.00,564.00,997.00,131.00,60.00,191.00,424.00,55.00,479.00,670.00,31.00,54.00,85.00,337.00,31.00,368.00,453.00,24.00,18.00,42.00,329.00,27.00,356.00,398.00,30.00,12.00,42.00,252.00,38.00,290.00,332.00,39.00,10.00,49.00,283.00,35.00,318.00,367.00,43.00,9.00,52.00,337.00,14.00,351.00,403.00,18.00,7.00,25.00,84.00,7.00,91.00,116.00,12.00,8.00,20.00,52.00,6.00,58.00,78.00,5.00,5.00,10.00,93.00,188.00,281.00,291.00,4.00,32.00,36.00,284.00,20.00,304.00,340.00,146.00,..,146.00,..,..,..,146.00,..,80.00,80.00,91.00,..,91.00,171.00,..,70.00,70.00,..,..,..,70.00,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.00,39.00,..,..,..,39.00,..,35.00,35.00,102.00,12.00,114.00,149.00,28.00,56.00,84.00,282.00,35.00,317.00,401.00,97.00,156.00,253.00,296.00,83.00,379.00,632.00,214.00,..,..,..,..,..,..
"Yellow Corn","..REGION V (BICOL REGION)",8595.00,10260.00,18855.00,47210.00,22795.00,70005.00,88860.00,9916.00,10518.00,20434.00,58239.00,24466.00,82705.00,103139.00,13373.00,12227.00,25600.00,37968.00,28281.00,66249.00,91849.00,19368.00,15720.00,35088.00,52759.00,29085.00,81844.00,116932.00,23803.00,16265.00,40068.00,43217.00,31282.00,74499.00,114567.00,20737.00,10942.00,31679.00,41544.00,37680.00,79224.00,110903.00,17602.00,15644.00,33246.00,28789.00,48273.00,77062.00,110308.00,12139.00,38775.00,50914.00,34120.00,13152.00,47272.00,98186.00,33225.00,18715.00,51940.00,38109.00,3353.00,41462.00,93402.00,13572.00,29417.00,42989.00,28274.00,6954.00,35228.00,78217.00,20957.00,22755.00,43712.00,23512.00,7617.00,31129.00,74841.00,15858.00,9457.00,25315.00,27911.00,3975.00,31886.00,57201.00,14710.00,24404.00,39114.00,17586.00,5977.00,23563.00,62677.00,8743.00,14862.00,23605.00,12855.00,5353.00,18208.00,41813.00,6860.00,14218.00,21078.00,12484.00,6348.00,18832.00,39910.00,12694.00,16786.00,29480.00,15760.00,6275.00,22035.00,51515.00,12390.00,10320.00,22710.00,11754.00,7537.00,19291.00,42001.00,14245.00,11318.00,25563.00,12484.00,7351.00,19835.00,45398.00,13026.00,27422.00,40448.00,24813.00,15671.00,40484.00,80932.00,19442.00,38586.00,58028.00,31375.00,12784.00,44159.00,102187.00,11709.00,54207.00,65916.00,50585.00,32580.00,83165.00,149081.00,25189.00,49169.00,74358.00,42586.00,35985.00,78571.00,152929.00,27450.00,55984.00,83434.00,37119.00,25835.00,62954.00,146388.00,27057.00,37395.00,64452.00,23651.00,40812.00,64463.00,128915.00,20737.00,76650.00,97387.00,46085.00,24345.00,70430.00,167817.00,37324.00,63186.00,100510.00,50616.00,31705.00,82321.00,182831.00,35807.00,79297.00,115104.00,58788.00,35046.00,93834.00,208938.00,42063.00,82539.00,124602.00,61065.00,42540.00,103605.00,228207.00,37143.00,60881.00,98024.00,50903.00,39509.00,90412.00,188436.00,38156.00,66901.00,105057.00,58832.00,37801.00,96633.00,201690.00,39660.00,79260.00,118920.00,64479.00,38646.00,103125.00,222045.00,40209.00,76385.00,116594.00,54165.00,43947.00,98112.00,214706.00,31174.26,..,..,..,..,..,..
"Yellow Corn","....Albay",913.00,6127.00,7040.00,40045.00,18905.00,58950.00,65990.00,1486.00,6338.00,7824.00,45833.00,19346.00,65179.00,73003.00,1384.00,7611.00,8995.00,29274.00,19824.00,49098.00,58093.00,4050.00,7224.00,11274.00,33410.00,19836.00,53246.00,64520.00,6130.00,8687.00,14817.00,32066.00,19906.00,51972.00,66789.00,6870.00,6852.00,13722.00,32042.00,20398.00,52440.00,66162.00,5745.00,7392.00,13137.00,27644.00,22323.00,49967.00,63104.00,2976.00,20763.00,23739.00,8848.00,7983.00,16831.00,40570.00,7871.00,12767.00,20638.00,11321.00,287.00,11608.00,32246.00,4726.00,19140.00,23866.00,12296.00,4122.00,16418.00,40284.00,9630.00,14060.00,23690.00,9072.00,4686.00,13758.00,37448.00,5565.00,8345.00,13910.00,5232.00,663.00,5895.00,19805.00,6938.00,15394.00,22332.00,4225.00,2785.00,7010.00,29342.00,1880.00,4312.00,6192.00,3395.00,3101.00,6496.00,12688.00,3440.00,5208.00,8648.00,2763.00,2093.00,4856.00,13504.00,4085.00,7461.00,11546.00,3357.00,1217.00,4574.00,16120.00,3049.00,7186.00,10235.00,3078.00,2127.00,5205.00,15440.00,3277.00,6593.00,9870.00,3459.00,4066.00,7525.00,17395.00,5076.00,12750.00,17826.00,5760.00,6828.00,12588.00,30414.00,7920.00,18708.00,26628.00,6496.00,6768.00,13264.00,39892.00,3456.00,19056.00,22512.00,11004.00,14462.00,25466.00,47978.00,4675.00,15985.00,20660.00,12056.00,14371.00,26427.00,47087.00,9033.00,21032.00,30065.00,9481.00,14229.00,23710.00,53775.00,9143.00,14011.00,23154.00,9315.00,13942.00,23257.00,46411.00,7430.00,22677.00,30107.00,7304.00,11869.00,19173.00,49280.00,7634.00,26117.00,33751.00,8090.00,13399.00,21489.00,55240.00,8785.00,27188.00,35973.00,8795.00,11597.00,20392.00,56365.00,8955.00,26106.00,35061.00,8733.00,12997.00,21730.00,56791.00,8312.00,26836.00,35148.00,5962.00,7984.00,13946.00,49094.00,6876.00,29258.00,36134.00,6721.00,10132.00,16853.00,52987.00,6451.00,26893.00,33344.00,6405.00,11683.00,18088.00,51432.00,6426.00,25568.00,31994.00,5805.00,9519.00,15324.00,47318.00,5662.00,..,..,..,..,..,..
